"REF_DATE","GEO","DGUID","Age group","Sex","Life stress","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Quebec","","45-64 years","Women","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4211137","6.7.3.3.6","31.7","","","","1"
"1994","Quebec","","45-64 years","Women","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4211138","6.7.3.3.7","44.1","","","","1"
"1994","Quebec","","45-64 years","Women","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4211139","6.7.3.3.8","8.3","","","","1"
"1994","Quebec","","45-64 years","Women","High life stress","Number of persons","Persons","249","units ","0","v1706104","6.7.3.4.1","169699","","","","0"
"1994","Quebec","","45-64 years","Women","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706105","6.7.3.4.2","138152","","","","0"
"1994","Quebec","","45-64 years","Women","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706106","6.7.3.4.3","201246","","","","0"
"1994","Quebec","","45-64 years","Women","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4211143","6.7.3.4.4","9.5","","","","1"
"1994","Quebec","","45-64 years","Women","High life stress","Percent","Percent","239","units ","0","v4211144","6.7.3.4.5","21.2","","","","1"
"1994","Quebec","","45-64 years","Women","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4211145","6.7.3.4.6","17.3","","","","1"
"1994","Quebec","","45-64 years","Women","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4211146","6.7.3.4.7","25.1","","","","1"
"1994","Quebec","","45-64 years","Women","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4211147","6.7.3.4.8","9.5","","","","1"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","Number of persons","Persons","249","units ","0","v1706107","6.7.3.5.1","","F","","","0"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706108","6.7.3.5.2","","F","","","0"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706109","6.7.3.5.3","","F","","","0"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4211151","6.7.3.5.4","","F","","","1"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","Percent","Percent","239","units ","0","v4211152","6.7.3.5.5","","F","","","1"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4211153","6.7.3.5.6","","F","","","1"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4211154","6.7.3.5.7","","F","","","1"
"1994","Quebec","","45-64 years","Women","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4211155","6.7.3.5.8","","F","","","1"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1706110","6.8.1.1.1","935499","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706111","6.8.1.1.2","860874","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706112","6.8.1.1.3","1010123","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4211159","6.8.1.1.4","4.1","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","Percent","Percent","239","units ","0","v4211160","6.8.1.1.5","100.0","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4211161","6.8.1.1.6","100.0","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4211162","6.8.1.1.7","100.0","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4211163","6.8.1.1.8","0.0","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","Number of persons","Persons","249","units ","0","v1706113","6.8.1.2.1","328159","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706114","6.8.1.2.2","263969","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706115","6.8.1.2.3","392350","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4211167","6.8.1.2.4","10.0","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","Percent","Percent","239","units ","0","v4211168","6.8.1.2.5","35.1","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4211169","6.8.1.2.6","28.6","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4211170","6.8.1.2.7","41.5","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4211171","6.8.1.2.8","9.4","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","Number of persons","Persons","249","units ","0","v1706116","6.8.1.3.1","339264","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706117","6.8.1.3.2","270103","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706118","6.8.1.3.3","408424","","","","0"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4211175","6.8.1.3.4","10.4","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","Percent","Percent","239","units ","0","v4211176","6.8.1.3.5","36.3","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4211177","6.8.1.3.6","29.9","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4211178","6.8.1.3.7","42.6","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4211179","6.8.1.3.8","8.9","","","","1"
"1994","Quebec","","45-54 years","Both sexes","High life stress","Number of persons","Persons","249","units ","0","v1706119","6.8.1.4.1","215431","","","","0"
"1994","Quebec","","45-54 years","Both sexes","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706120","6.8.1.4.2","175527","","","","0"
"1994","Quebec","","45-54 years","Both sexes","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706121","6.8.1.4.3","255335","","","","0"
"1994","Quebec","","45-54 years","Both sexes","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4211183","6.8.1.4.4","9.5","","","","1"
"1994","Quebec","","45-54 years","Both sexes","High life stress","Percent","Percent","239","units ","0","v4211184","6.8.1.4.5","23.0","","","","1"
"1994","Quebec","","45-54 years","Both sexes","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4211185","6.8.1.4.6","18.9","","","","1"
"1994","Quebec","","45-54 years","Both sexes","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4211186","6.8.1.4.7","27.1","","","","1"
"1994","Quebec","","45-54 years","Both sexes","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4211187","6.8.1.4.8","9.1","","","","1"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","Number of persons","Persons","249","units ","0","v1706122","6.8.1.5.1","52645","E","","","0"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706123","6.8.1.5.2","28392","E","","","0"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706124","6.8.1.5.3","76898","E","","","0"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4211191","6.8.1.5.4","23.5","E","","","1"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","Percent","Percent","239","units ","0","v4211192","6.8.1.5.5","5.6","E","","","1"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4211193","6.8.1.5.6","3.0","E","","","1"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4211194","6.8.1.5.7","8.2","E","","","1"
"1994","Quebec","","45-54 years","Both sexes","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4211195","6.8.1.5.8","23.6","E","","","1"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1706125","6.8.2.1.1","483425","","","","0"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1706126","6.8.2.1.2","432805","","","","0"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1706127","6.8.2.1.3","534046","","","","0"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4211199","6.8.2.1.4","5.3","","","","1"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","Percent","Percent","239","units ","0","v4211200","6.8.2.1.5","100.0","","","","1"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4211201","6.8.2.1.6","100.0","","","","1"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4211202","6.8.2.1.7","100.0","","","","1"
"1994","Quebec","","45-54 years","Men","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4211203","6.8.2.1.8","0.0","","","","1"
